chapter	verse	witness	kind	category	from	to	left_ctx	right_ctx	witness_text	edition_text
SS.3.2	SS.3.2.6.3	H	editorial-surface	punctuation	 		ra	si	pāṣāṇabheda kāśmaryāmalaka pippalī vasuka vasira siddhaṃ	pāṣaṇabhedakāśmaryāmalakapippalīvasukavasirasiddhaṃ
SS.3.2	SS.3.2.7	H	grouped-minor	other	ch	ś		oṇ	choṇita retasi	śoṇitaretasi
SS.3.2	SS.3.2.7	H	grouped-minor	punctuation	 		ta	re	choṇita retasi	śoṇitaretasi
SS.3.2	SS.3.2.7	H	grouped-minor	punctuation	 		ra	dā	dhātakīpuṣpakhadira dāḍimārjjuna sādhitaṃ	dhātakīpuṣpakhadiradāḍimārjjunasādhitam
SS.3.2	SS.3.2.7	H	grouped-minor	punctuation	 		na	sā	dhātakīpuṣpakhadira dāḍimārjjuna sādhitaṃ	dhātakīpuṣpakhadiradāḍimārjjunasādhitam
SS.3.2	SS.3.2.7	H	grouped-minor	nasal-anusvara	ṃ	m	ta		dhātakīpuṣpakhadira dāḍimārjjuna sādhitaṃ	dhātakīpuṣpakhadiradāḍimārjjunasādhitam
SS.3.2	SS.3.2.8	H	grouped-minor	punctuation	-		la	sā	śāla-sārādisādhitaṃ	śālasārādisādhitaṃ
SS.3.2	SS.3.2.8	H	grouped-minor	punctuation	 		cā	pi	cā pi	cāpi
SS.3.2	SS.3.2.10.add1	N	editorial-surface	other	ḍ	t	e	eṣ	eḍeṣu	eteṣu
SS.3.2	SS.3.2.10.add1	H	editorial-surface	other	a	e		te	ateṣu	eteṣu
SS.3.2	SS.3.2.10.add2	N	grouped-minor	nasal-anusvara	ṃ		ṇā	m	dravyāṇāṃm	dravyāṇām
SS.3.2	SS.3.2.10.add3	N	editorial-surface	ba-va	b		ām	la	tathāmblalavaṇaṃ	tathāmlaṃ lavaṇaṃ
SS.3.2	SS.3.2.10.add3	N	editorial-surface	nasal-anusvara		ṃ 	la	la	tathāmblalavaṇaṃ	tathāmlaṃ lavaṇaṃ
SS.3.2	SS.3.2.10.add3	H	editorial-surface	other	s	m	hā	la	tathāslaṃlavaṇaṃ	tathāmlaṃ lavaṇaṃ
SS.3.2	SS.3.2.10.add3	H	editorial-surface	punctuation		 	aṃ	la	tathāslaṃlavaṇaṃ	tathāmlaṃ lavaṇaṃ
SS.3.2	SS.3.2.10.add4	H	grouped-minor	degemination	m		rm	am	snehādikarmmam	snehādikarmam
SS.3.2	SS.3.2.10.add5	H	grouped-minor	punctuation	 		ya	ph	kāśmarya phala kṣīra vidārī kṣīrodaka siddhaṃ vā	kāśmaryaphalakṣīravidārīkṣīrodakasiddhaṃ vā
SS.3.2	SS.3.2.10.add5	H	grouped-minor	punctuation	 		la	kṣ	kāśmarya phala kṣīra vidārī kṣīrodaka siddhaṃ vā	kāśmaryaphalakṣīravidārīkṣīrodakasiddhaṃ vā
SS.3.2	SS.3.2.10.add5	H	grouped-minor	punctuation	 		ra	vi	kāśmarya phala kṣīra vidārī kṣīrodaka siddhaṃ vā	kāśmaryaphalakṣīravidārīkṣīrodakasiddhaṃ vā
SS.3.2	SS.3.2.10.add5	H	grouped-minor	punctuation	 		rī	kṣ	kāśmarya phala kṣīra vidārī kṣīrodaka siddhaṃ vā	kāśmaryaphalakṣīravidārīkṣīrodakasiddhaṃ vā
SS.3.2	SS.3.2.10.add5	H	grouped-minor	punctuation	 		ka	si	kāśmarya phala kṣīra vidārī kṣīrodaka siddhaṃ vā	kāśmaryaphalakṣīravidārīkṣīrodakasiddhaṃ vā
SS.3.2	SS.3.2.10.add7	N	editorial-surface	sibilant	s	ś	kā	ma	madhūkapuṣpakāsmaryaphalakvāthaṃ	madhūkapuṣpakāśmaryaphalakvātham
SS.3.2	SS.3.2.10.add7	N	editorial-surface	nasal-anusvara	ṃ	m	ha		madhūkapuṣpakāsmaryaphalakvāthaṃ	madhūkapuṣpakāśmaryaphalakvātham
SS.3.2	SS.3.2.10.add7	H	editorial-surface	vowel-length	u	ū	dh	ka	madhukapuṣpa-kāśmaryaphalakvātham	madhūkapuṣpakāśmaryaphalakvātham
SS.3.2	SS.3.2.10.add7	H	editorial-surface	punctuation	-		pa	kā	madhukapuṣpa-kāśmaryaphalakvātham	madhūkapuṣpakāśmaryaphalakvātham
SS.3.2	SS.3.2.10.add7	H	grouped-minor	punctuation	-		pā	ya	pā-yayet	pāyayet
SS.3.2	SS.3.2.10.add7	N	editorial-surface	other		ka	ka	ṣā	lodhratindukaṣāyam	lodhratindukakaṣāyam
SS.3.2	SS.3.2.10.add7	H	editorial-surface	other	ā	o	l	dh	lādhratindukakaṣāyam	lodhratindukakaṣāyam
SS.3.2	SS.3.2.10.add8	H	grouped-minor	punctuation		 	ān	dh	yonyāndhārayet	yonyān dhārayet
SS.3.2	SS.3.2.14.add1	N	editorial-surface	nasal-anusvara		ṃ	ha		niḥkvātha	niḥkvāthaṃ
SS.3.2	SS.3.2.14.add1	H	editorial-surface	insertion		ḥ	ni	kv	nikvāthaṃ	niḥkvāthaṃ
SS.3.2	SS.3.2.25	H	grouped-minor	punctuation	 		ma	di	prathama divasāt	prathamadivasāt
SS.3.2	SS.3.2.25	N	editorial-surface	vowel-length	a	ā	ān	nu	snānanulepanālaṅkāra vilekhana virahitā	snānānulepanālaṅkāravilekhanavirahitā
SS.3.2	SS.3.2.25	N	editorial-surface	punctuation	 		ra	vi	snānanulepanālaṅkāra vilekhana virahitā	snānānulepanālaṅkāravilekhanavirahitā
SS.3.2	SS.3.2.25	N	editorial-surface	punctuation	 		na	vi	snānanulepanālaṅkāra vilekhana virahitā	snānānulepanālaṅkāravilekhanavirahitā
SS.3.2	SS.3.2.25	H	editorial-surface	punctuation	 		ra	vi	snānānulepanālaṅkāra vilekhana virahitān	snānānulepanālaṅkāravilekhanavirahitā
SS.3.2	SS.3.2.25	H	editorial-surface	punctuation	 		na	vi	snānānulepanālaṅkāra vilekhana virahitān	snānānulepanālaṅkāravilekhanavirahitā
SS.3.2	SS.3.2.25	H	editorial-surface	nasal-anusvara	n		tā		snānānulepanālaṅkāra vilekhana virahitān	snānānulepanālaṅkāravilekhanavirahitā
SS.3.2	SS.3.2.25	N	editorial-surface	insertion		t	gā		tailābhyaṅgā	tailābhyaṅgāt
SS.3.2	SS.3.2.25	N	editorial-surface	punctuation	 		ha	sa	darbha saṃstaraṃ śārpinī	darbhasaṃstaraṇaśāyinīṃ
SS.3.2	SS.3.2.25	N	editorial-surface	other	ṃ 	ṇa	ra	śā	darbha saṃstaraṃ śārpinī	darbhasaṃstaraṇaśāyinīṃ
SS.3.2	SS.3.2.25	N	editorial-surface	other	rp	y	śā	in	darbha saṃstaraṃ śārpinī	darbhasaṃstaraṇaśāyinīṃ
SS.3.2	SS.3.2.25	N	editorial-surface	nasal-anusvara		ṃ	nī		darbha saṃstaraṃ śārpinī	darbhasaṃstaraṇaśāyinīṃ
SS.3.2	SS.3.2.25	H	editorial-surface	other	bh		bh	a 	darbhbha saṃstaraṇa śāyinīṃ	darbhasaṃstaraṇaśāyinīṃ
SS.3.2	SS.3.2.25	H	editorial-surface	punctuation	 		ha	sa	darbhbha saṃstaraṇa śāyinīṃ	darbhasaṃstaraṇaśāyinīṃ
SS.3.2	SS.3.2.25	H	editorial-surface	punctuation	 		ṇa	śā	darbhbha saṃstaraṇa śāyinīṃ	darbhasaṃstaraṇaśāyinīṃ
SS.3.2	SS.3.2.25	H	grouped-minor	punctuation	 		la	śa	karatala śarāva parṇṇānām	karatalaśarāvaparṇṇānām
SS.3.2	SS.3.2.25	H	grouped-minor	punctuation	 		va	pa	karatala śarāva parṇṇānām	karatalaśarāvaparṇṇānām
SS.3.2	SS.3.2.25	N	grouped-minor	punctuation	 		ma	bh	anyatama bhojinīṃ	anyatamabhojinīṃ
SS.3.2	SS.3.2.25	H	grouped-minor	punctuation	 		ma	bh	anyatama bhojinīṃ	anyatamabhojinīṃ
SS.3.2	SS.3.2.25	N	grouped-minor	punctuation	 		ta	va	anāhata vastravāsinīm	anāhatavastravāsinīm
SS.3.2	SS.3.2.25	H	grouped-minor	punctuation	 		ta	va	anāhata vastravāsinīm	anāhatavastravāsinīm
SS.3.2	SS.3.2.25	N	grouped-minor	nasal-anusvara	ṃ	ṅ	la	kṛ	alaṃkṛtāṃ	alaṅkṛtāṃ
SS.3.2	SS.3.2.25	H	grouped-minor	punctuation	 		ti	vā	kṛtamaṅgalasvasti vācanām	kṛtamaṅgalasvastivācanām
SS.3.2	SS.3.2.25	N	grouped-minor	punctuation		| 	d 	ap	darśayed api	darśayed | api
SS.3.2	SS.3.2.25	H	grouped-minor	punctuation		| 	d 	ap	darśayed api	darśayed | api
SS.3.2	SS.3.2.25	H	grouped-minor	punctuation		 	ed	| 	darśayed| api	darśayed | api
SS.3.2	SS.3.2.28	N	grouped-minor	nasal-anusvara	ñ	ṃ	va		evañ	evaṃ
SS.3.2	SS.3.2.28	H	grouped-minor	punctuation	-		yā	d	copeyā-d	copeyād
SS.3.2	SS.3.2.32	N	grouped-minor	visarga	s	ḥ	ha	su	evāhassu	evāhaḥsu
SS.3.2	SS.3.2.32	H	grouped-minor	punctuation	 		ṇā	va	lakṣmaṇā vaṭa śuṅgā sahadevā viśva devānām	lakṣmaṇāvaṭaśuṅgāsahadevāviśvadevānām
SS.3.2	SS.3.2.32	H	grouped-minor	punctuation	 		ṭa	śu	lakṣmaṇā vaṭa śuṅgā sahadevā viśva devānām	lakṣmaṇāvaṭaśuṅgāsahadevāviśvadevānām
SS.3.2	SS.3.2.32	H	grouped-minor	punctuation	 		gā	sa	lakṣmaṇā vaṭa śuṅgā sahadevā viśva devānām	lakṣmaṇāvaṭaśuṅgāsahadevāviśvadevānām
SS.3.2	SS.3.2.32	H	grouped-minor	punctuation	 		vā	vi	lakṣmaṇā vaṭa śuṅgā sahadevā viśva devānām	lakṣmaṇāvaṭaśuṅgāsahadevāviśvadevānām
SS.3.2	SS.3.2.32	H	grouped-minor	punctuation	 		va	de	lakṣmaṇā vaṭa śuṅgā sahadevā viśva devānām	lakṣmaṇāvaṭaśuṅgāsahadevāviśvadevānām
SS.3.2	SS.3.2.12ab	H	grouped-minor	nasal-anusvara	ṃ	m	ha		kṣaudratailasamaprabhaṃ	kṣaudratailasamaprabham
SS.3.2	SS.3.2.19	N	grouped-minor	nasal-anusvara	m	ṃ	ra		asṛgdaram	asṛgdaraṃ
SS.3.2	SS.3.2.19	H	grouped-minor	punctuation	 |		aṃ		savedanaṃ |	savedanaṃ
SS.3.2	SS.3.2.22	H	grouped-minor	punctuation	 		sa	ku	māṃsa kulatthāmla tila-māṣasurā	māṃsakulatthāmlatilamāṣasurā
SS.3.2	SS.3.2.22	H	grouped-minor	punctuation	 		la	ti	māṃsa kulatthāmla tila-māṣasurā	māṃsakulatthāmlatilamāṣasurā
SS.3.2	SS.3.2.22	H	grouped-minor	punctuation	-		la	mā	māṃsa kulatthāmla tila-māṣasurā	māṃsakulatthāmlatilamāṣasurā
SS.3.2	SS.3.2.33	N	grouped-minor	gemination		v	rv	ak	vidhipūrvakaḥ	vidhipūrvvakaḥ
SS.3.2	SS.3.2.35	N	grouped-minor	insertion		ḥ	va		prabhava	prabhavaḥ
SS.3.2	SS.3.2.35	H	grouped-minor	insertion		ḥ	va		prabhava	prabhavaḥ
SS.3.2	SS.3.2.35	H	editorial-surface	other	k	d	dṛ	va	yādṛkvarṇṇam	yādṛdvarṇṇam
SS.3.2	SS.3.2.35	N	grouped-minor	gemination		p	rp	a 	sarpa vṛścika galagoḍikādayaḥ	sarppavṛścikagalagoḍikādayaḥ
SS.3.2	SS.3.2.35	N	grouped-minor	punctuation	 		pa	vṛ	sarpa vṛścika galagoḍikādayaḥ	sarppavṛścikagalagoḍikādayaḥ
SS.3.2	SS.3.2.35	N	grouped-minor	punctuation	 		ka	ga	sarpa vṛścika galagoḍikādayaḥ	sarppavṛścikagalagoḍikādayaḥ
SS.3.2	SS.3.2.35	H	editorial-surface	sibilant	s	ś	ta	ve	kṛṣṇapītasvetā	kṛṣṇapītaśvetā
SS.3.2	SS.3.2.35.1	H	editorial-surface	other	a	e	āy	te	jāyate	jāyete
SS.3.2	SS.3.2.35.1	H	editorial-surface	avagraha		'		si	site	'site
SS.3.2	SS.3.2.35.4	H	editorial-surface	other	a	e	āy	te	jāyate	jāyete
SS.3.2	SS.3.2.40	H	editorial-surface	other	ā	aḥ	 y		brahmacaryād yā	brahmacaryād yaḥ
SS.3.2	SS.3.2.45	H	grouped-minor	punctuation	-		hā		śukravahā-	śukravahā
SS.3.2	SS.3.2.47	H	grouped-minor	punctuation	-		rī		nārī-	nārī
SS.3.2	SS.3.2.50	H	grouped-minor	punctuation	 		pa	vṛ	sarppa vṛścika kuṣmāṇḍa vikṛtākṛtayas tu te	sarppavṛścikakuṣmāṇḍavikṛtākṛtayas tu te
SS.3.2	SS.3.2.50	H	grouped-minor	punctuation	 		ka	ku	sarppa vṛścika kuṣmāṇḍa vikṛtākṛtayas tu te	sarppavṛścikakuṣmāṇḍavikṛtākṛtayas tu te
SS.3.2	SS.3.2.50	H	grouped-minor	punctuation	 		ḍa	vi	sarppa vṛścika kuṣmāṇḍa vikṛtākṛtayas tu te	sarppavṛścikakuṣmāṇḍavikṛtākṛtayas tu te
SS.3.2	SS.3.2.51	H	editorial-surface	other	jo 	'		th	jo thavā	'thavā
SS.3.2	SS.3.2.51	H	editorial-surface	insertion		ḥ	ni		kūni	kūniḥ
SS.3.2	SS.3.2.51	H	editorial-surface	other	ko 	'		th	ko tha	'tha
SS.3.2	SS.3.2.55	H	editorial-surface	punctuation	 		sa	sa	niśvāsocchvāsa saṃkṣobhaḥ svapnāṅ	niśvāsocchvāsasaṃkṣobhasvapnāṅ
SS.3.2	SS.3.2.55	H	editorial-surface	deletion	ḥ 		ha	sv	niśvāsocchvāsa saṃkṣobhaḥ svapnāṅ	niśvāsocchvāsasaṃkṣobhasvapnāṅ
SS.3.2	SS.3.2.57	H	editorial-surface	insertion		a	s	tt	sttāna bahulāḥ	sattvabahulāḥ
SS.3.2	SS.3.2.57	H	editorial-surface	other	ān	v	tt	a 	sttāna bahulāḥ	sattvabahulāḥ
SS.3.2	SS.3.2.57	H	editorial-surface	punctuation	 		na	ba	sttāna bahulāḥ	sattvabahulāḥ
SS.3.3	SS.3.3.4	H	editorial-surface	sibilant	s	ś	hā	ay	garbbhāsayam	garbbhāśayam
SS.3.3	SS.3.3.4	H	editorial-surface	sibilant	s	ś	hā	ay	garbbhāsayam	garbbhāśayam
SS.3.3	SS.3.3.6.1	H	editorial-surface	insertion		†	| 	dv	vipadyate | dvitīye	vipadyate | †dvitīye
SS.3.3	SS.3.3.6.1	H	editorial-surface	insertion		†	te		vipadyate	vipadyate†
SS.3.3	SS.3.3.9	H	grouped-minor	punctuation	3		aṃ		niyamaṃ3	niyamaṃ
SS.3.3	SS.3.3.7	H	grouped-minor	nasal-anusvara	ṃ	n	sa	na	pīnaprasaṃnavadanāṃ	pīnaprasannavadanām
SS.3.3	SS.3.3.7	H	grouped-minor	nasal-anusvara	ṃ	m	nā		pīnaprasaṃnavadanāṃ	pīnaprasannavadanām
SS.3.3	SS.3.3.8	H	grouped-minor	nasal-anusvara	ṃ	m	ya		striyaṃ	striyam
SS.3.3	SS.3.3.13	H	grouped-minor	punctuation	 		yo	gṛ	sadyo gṛhītagarbbhāyāḥ śramo	sadyogṛhītagarbbhāyāḥ śramo
SS.3.3	SS.3.3.16	H	editorial-surface	sibilant	ṣ	ś	ar	aṇ	atikarṣaṇaṃ	atikarśanaṃ
SS.3.3	SS.3.3.16	H	editorial-surface	nasal-anusvara	ṇ	n	ṣa	aṃ	atikarṣaṇaṃ	atikarśanaṃ
SS.3.3	SS.3.3.18	H	editorial-surface	other	te 			ka	te kasmāt	kasmāt
SS.3.3	SS.3.3.18	H	editorial-surface	other	n	t	nā		dvauhṛdayavimānanān	dvauhṛdayavimānanāt
SS.3.3	SS.3.3.19	H	grouped-minor	other	m̐	ṃ	tā	s 	garbbhābādhabhayāt tām̐s tām	garbbhābādhabhayāt tāṃs tām
SS.3.3	SS.3.3.20	H	editorial-surface	other	am	ā	ṛd		samprāptadauhṛdam	samprāptadauhṛdā
SS.3.3	SS.3.3.21	H	grouped-minor	deletion	¦		de	 y	dauhṛde¦ yā	dauhṛde yā
SS.3.3	SS.3.3.23	H	grouped-minor	punctuation	 		ṭa	ka	dukūlapaṭṭa kauṣeya bhūṣaṇādiṣu	dukūlapaṭṭakauṣeyabhūṣaṇādiṣu
SS.3.3	SS.3.3.23	H	grouped-minor	punctuation	 		ya	bh	dukūlapaṭṭa kauṣeya bhūṣaṇādiṣu	dukūlapaṭṭakauṣeyabhūṣaṇādiṣu
SS.3.3	SS.3.3.23	H	editorial-surface	other	e	ai	ār	ṣi	alaṅkāreṣiṇam	alaṅkāraiṣiṇam
SS.3.3	SS.3.3.30	H	grouped-minor	nasal-anusvara	n	ṃ	mā	so	mānsodanaṃ	māṃsodanaṃ
SS.3.3	SS.3.3.31	H	editorial-surface	other	n	t	kā		niḥṣekān	niḥṣekāt
SS.3.3	SS.3.3.32	H	grouped-minor	punctuation	 		ra	mā	keśara mānsāsthi majjānaḥ	keśaramāṃsāsthimajjānaḥ
SS.3.3	SS.3.3.32	H	grouped-minor	nasal-anusvara	n	ṃ	mā	sā	keśara mānsāsthi majjānaḥ	keśaramāṃsāsthimajjānaḥ
SS.3.3	SS.3.3.32	H	grouped-minor	punctuation	 		hi	ma	keśara mānsāsthi majjānaḥ	keśaramāṃsāsthimajjānaḥ
SS.3.3	SS.3.3.33	H	grouped-minor	punctuation	 		ja	ra	pitṛjamātṛja rasajātmaja satvasātmyajāni	pitṛjamātṛjarasajātmajasatvasātmyajāni
SS.3.3	SS.3.3.33	H	grouped-minor	punctuation	 		ja	sa	pitṛjamātṛja rasajātmaja satvasātmyajāni	pitṛjamātṛjarasajātmajasatvasātmyajāni
SS.3.3	SS.3.3.33	H	editorial-surface	sibilant	s	ś	śa	ma	keśasmaśru danta nakha romāsthi retaḥ prabhṛtīni	keśaśmaśrudantanakharomāsthiretaḥprabhṛtīni
SS.3.3	SS.3.3.33	H	editorial-surface	punctuation	 		ru	da	keśasmaśru danta nakha romāsthi retaḥ prabhṛtīni	keśaśmaśrudantanakharomāsthiretaḥprabhṛtīni
SS.3.3	SS.3.3.33	H	editorial-surface	punctuation	 		ta	na	keśasmaśru danta nakha romāsthi retaḥ prabhṛtīni	keśaśmaśrudantanakharomāsthiretaḥprabhṛtīni
SS.3.3	SS.3.3.33	H	editorial-surface	punctuation	 		ha	ro	keśasmaśru danta nakha romāsthi retaḥ prabhṛtīni	keśaśmaśrudantanakharomāsthiretaḥprabhṛtīni
SS.3.3	SS.3.3.33	H	editorial-surface	punctuation	 		hi	re	keśasmaśru danta nakha romāsthi retaḥ prabhṛtīni	keśaśmaśrudantanakharomāsthiretaḥprabhṛtīni
SS.3.3	SS.3.3.33	H	editorial-surface	punctuation	 		aḥ	pr	keśasmaśru danta nakha romāsthi retaḥ prabhṛtīni	keśaśmaśrudantanakharomāsthiretaḥprabhṛtīni
SS.3.3	SS.3.3.33	H	grouped-minor	punctuation	 		jā	hṛ	māṃsaśoṇitamedomajjā hṛnnābhi yakṛtplīhāntragudaprabhṛtīni	māṃsaśoṇitamedomajjāhṛnnābhiyakṛtplīhāntragudaprabhṛtīni
SS.3.3	SS.3.3.33	H	grouped-minor	punctuation	 		hi	ya	māṃsaśoṇitamedomajjā hṛnnābhi yakṛtplīhāntragudaprabhṛtīni	māṃsaśoṇitamedomajjāhṛnnābhiyakṛtplīhāntragudaprabhṛtīni
SS.3.3	SS.3.3.34	H	editorial-surface	vowel-length	ā	a	pr	bh	droṇīprābhūtam	droṇīprabhūtam
SS.3.3	SS.3.3.36	H	grouped-minor	nasal-anusvara	ṃ	ṅ	a	ga	aṃgapratyaṃganirvṛttā ye	aṅgapratyaṅganirvṛttā ye
SS.3.3	SS.3.3.36	H	grouped-minor	nasal-anusvara	ṃ	ṅ	ya	ga	aṃgapratyaṃganirvṛttā ye	aṅgapratyaṅganirvṛttā ye
SS.3.9	SS.3.9.3	H	grouped-minor	punctuation		 	ag	at	samyagatrocyate	samyag atrocyate
SS.3.9	SS.3.9.5	H	grouped-minor	ba-va	v	b	ṣa	āh	skandhagrīvāśīrṣavāhavo	skandhagrīvāśīrṣabāhavo
SS.3.9	SS.3.9.11	H	editorial-surface	vowel-length	a	ā	dh		pañcādha	pañcādhā
SS.3.9	SS.3.9.11	H	editorial-surface	vowel-length	a	ā	dh		pañcādha	pañcādhā
SS.3.9	SS.3.9.7	H	grouped-minor	punctuation	 ||		ti		tarpayanti ||	tarpayanti
SS.3.9	SS.3.9.7	H	editorial-surface	sibilant	s	ś	vā	ay	pakvāsayakaṭīmūtravastigudameḍhrasakthīni	pakvāśayaikaṭīmūtrabastigudameḍhrasakthīni
SS.3.9	SS.3.9.7	H	editorial-surface	insertion		i	ya	ka	pakvāsayakaṭīmūtravastigudameḍhrasakthīni	pakvāśayaikaṭīmūtrabastigudameḍhrasakthīni
SS.3.9	SS.3.9.7	H	editorial-surface	ba-va	v	b	ra	as	pakvāsayakaṭīmūtravastigudameḍhrasakthīni	pakvāśayaikaṭīmūtrabastigudameḍhrasakthīni
SS.3.9	SS.3.9.9	H	editorial-surface	nasal-anusvara	ṃ	ṅ	ya	ga	cābhyaṃgapariśekāvagāhāvalepanavīryāṇy	cābhyaṅgapariṣekāvagāhāvalepanavīryāṇy
SS.3.9	SS.3.9.9	H	editorial-surface	sibilant	ś	ṣ	ri	ek	cābhyaṃgapariśekāvagāhāvalepanavīryāṇy	cābhyaṅgapariṣekāvagāhāvalepanavīryāṇy
SS.3.9	SS.3.9.9	H	grouped-minor	punctuation	 |		te		abhiprapadyante |	abhiprapadyante
SS.3.9	SS.3.9.9.add	H	editorial-surface	other	ās 	ai	ev	tā	evās tāḥ	evaitāḥ
SS.3.9	SS.3.9.9.add	H	editorial-surface	nasal-anusvara		n	ha	tī	vahatīndriyagocare	vahantīndriyagocare
SS.3.9	SS.3.9.12	H	grouped-minor	ba-va	v	b		as	vastimeḍhrañ ca	bastimeḍhrañ ca
SS.3.9	SS.3.9.12	H	grouped-minor	ba-va	v	b	ta	dh	mūtranirodhastavdhameḍhratā ca	mūtranirodhastabdhameḍhratā ca
SS.3.9	SS.3.9.12	H	grouped-minor	ba-va	v	b	ai	ya	klaivyaṃ	klaibyaṃ
SS.4.4	SS.4.4.7	H	grouped-minor	other	m̐	ṃ	hā	ś 	snehābhyaṅgopanāhām̐ś ca	snehābhyaṅgopanāhāṃś ca
SS.4.4	SS.4.4.9	H	editorial-surface	other	ī	a	th	ni	datvāsthīni	datvāsthani
SS.4.4	SS.4.4.10	H	grouped-minor	nasal-anusvara	ṃ	m	ta		chukradoṣacikitsitaṃ	chukradoṣacikitsitam
SS.4.4	SS.4.4.11	H	grouped-minor	nasal-anusvara	ṃ	ṅ	kā	ga	buddhimān | ekāṃgagam vā	buddhimān | ekāṅgagam vā
SS.4.4	SS.4.4.11	H	editorial-surface	nasal-anusvara	n	ñ	mā		matimān	matimāñ
SS.4.4	SS.4.4.14	H	editorial-surface	insertion		ḥ	di		hitaṃ | kākolyādi	hitaṃ | kākolyādiḥ
SS.4.4	SS.4.4.15	H	editorial-surface	other	ṃ	ḥ	ta		sarvvasnehasamāyutaṃ	sarvvasnehasamāyutaḥ
SS.4.4	SS.4.4.15	H	editorial-surface	sibilant	s	ś		āl	sālvalaḥ	śālvalaḥ
SS.4.4	SS.4.4.18	H	editorial-surface	other	i	a	dh	ga	vakṣastrikaskandhigatam	vakṣastrikaskandhagatam
SS.4.4	SS.4.4.19	H	grouped-minor	punctuation	 		ṛg	vi	cāsṛg vimokṣaṇaṃ	cāsṛgvimokṣaṇaṃ
SS.4.4	SS.4.4.21	H	grouped-minor	punctuation	 		ti	sn	basti snehavirecanaṃ	bastisnehavirecanaṃ
SS.4.4	SS.4.4.23	H	editorial-surface	gemination		a	c	a 	ca yat	caa yat
SS.4.4	SS.4.4.27	H	editorial-surface	vocalic-r	ṛ	ri	t	vṛ	tṛvṛddantīśaṅkhinīsuvarṇṇakṣīrītriphalāviḍaṅgānām	trivṛddantīśaṅkhinīsuvarṇṇakṣīrītriphalāviḍaṅgānām
SS.4.4	SS.4.4.27	H	editorial-surface	other	nā 			cā	nā cāśokaramyakayor	cāśokaramyakayor
SS.4.4	SS.4.4.28	H	editorial-surface	punctuation	 		ha	da	vātaghnauṣadha danta pratīvāyaṃ	vātaghnauṣadhadattapratīvāpaṃ
SS.4.4	SS.4.4.28	H	editorial-surface	other	n	t	da	ta	vātaghnauṣadha danta pratīvāyaṃ	vātaghnauṣadhadattapratīvāpaṃ
SS.4.4	SS.4.4.28	H	editorial-surface	punctuation	 		ta	pr	vātaghnauṣadha danta pratīvāyaṃ	vātaghnauṣadhadattapratīvāpaṃ
SS.4.4	SS.4.4.28	H	editorial-surface	other	y	p	vā	aṃ	vātaghnauṣadha danta pratīvāyaṃ	vātaghnauṣadhadattapratīvāpaṃ
SS.4.4	SS.4.4.28	H	editorial-surface	other		ro	ro	ge	vātarogeṣu	vātarorogeṣu
SS.4.4	SS.4.4.28	H	editorial-surface	nasal-anusvara	n	ṇ	a	ut	anutailadravyebhyo	aṇutailadravyebhyo
SS.4.4	SS.4.4.29	H	grouped-minor	punctuation	 		ma	ni	bhasma nirvvṛtām	bhasmanirvvṛtām
SS.4.4	SS.4.4.29	H	editorial-surface	vowel-length	a	ā	āv	n	yāvan	yāvān
SS.4.4	SS.4.4.29	H	editorial-surface	nasal-anusvara		ṃ	ya		aprativāravīya	aprativāravīyaṃ
SS.4.4	SS.4.4.30	H	editorial-surface	punctuation	 		ṭa	rū	gandharvvahastāṭa rūṣaka muṣkaka naktamāla pūtīkacitrakānām	gandharvvahastāṭarūṣakamuṣkakanaktamālapūtīkacitrakāṇām
SS.4.4	SS.4.4.30	H	editorial-surface	punctuation	 		ka	mu	gandharvvahastāṭa rūṣaka muṣkaka naktamāla pūtīkacitrakānām	gandharvvahastāṭarūṣakamuṣkakanaktamālapūtīkacitrakāṇām
SS.4.4	SS.4.4.30	H	editorial-surface	punctuation	 		ka	na	gandharvvahastāṭa rūṣaka muṣkaka naktamāla pūtīkacitrakānām	gandharvvahastāṭarūṣakamuṣkakanaktamālapūtīkacitrakāṇām
SS.4.4	SS.4.4.30	H	editorial-surface	punctuation	 		la	pū	gandharvvahastāṭa rūṣaka muṣkaka naktamāla pūtīkacitrakānām	gandharvvahastāṭarūṣakamuṣkakanaktamālapūtīkacitrakāṇām
SS.4.4	SS.4.4.30	H	editorial-surface	nasal-anusvara	n	ṇ	kā	ām	gandharvvahastāṭa rūṣaka muṣkaka naktamāla pūtīkacitrakānām	gandharvvahastāṭarūṣakamuṣkakanaktamālapūtīkacitrakāṇām
SS.4.4	SS.4.4.31	H	editorial-surface	nasal-anusvara		n	ṇā		snuhākāṇḍavārttākulavaṇā	snuhākāṇḍavārttākulavaṇān
SS.4.4	SS.4.4.31	H	grouped-minor	other	d	t |	he	 e	dahed etat	dahet | etat
SS.4.4	SS.4.4.32	H	editorial-surface	degemination	g		rg	a	viṃśativargga	viṃśativargaṃ
SS.4.4	SS.4.4.32	H	editorial-surface	nasal-anusvara		ṃ	ga		viṃśativargga	viṃśativargaṃ
SS.4.4	SS.4.4.32	H	editorial-surface	vowel-length	ā	a	kh	m	saphalamūlapatraśākhām	saphalamūlapatraśākham
SS.4.4	SS.4.4.trailer	H	grouped-minor	punctuation	 ||		ti	 v	iti || vātavyādhi cikitsitañ	iti vātavyādhicikitsitañ
